采购单号,采购单价,采购数量,运费
PO117714,35,10,42
PO117715,15.5,3,10
PO117715,10,7,0
PO117716,75,7,17
PO117717,10,6,12
PO117718,8.5,6,7
PO117719,330,3,0
PO117720,35,20,0
PO117721,14.4,20,7
PO117722,9,3,5
PO117723,37,10,0
PO117724,12,30,0
PO117725,4.5,40,12
PO117725,4,5,0
PO117726,95,10,0
PO117726,90,10,0
PO117727,15,40,0
PO117727,14,20,0
PO117728,10,10,10
PO117729,4.3,6,3.48
PO117730,24.5,20,0
PO117731,20,10,0
PO117735,12,10,11
PO117735,5,3,0
PO117736,5.8,50,10
PO117738,1.1,200,16
PO117739,35,20,10
PO117739,32,10,0
PO117739,10,5,0
PO117740,91,20,30
PO117740,105,20,0
PO117741,8,30,10
PO117742,8,5,8
PO117743,148,12,118.52
PO117743,340,2,0
PO117743,180,1,0
PO117744,89.5,3,12
PO117745,116,5,0
PO117746,210,3,12
PO117747,7.2,50,12
PO117748,130,3,11
PO117749,12,5,6
PO117751,5,5,3.9
PO117751,7.5,5,0
PO117752,31.9,20,46
PO117754,18,10,20
PO117755,34.8,3,12
PO117756,4.5,20,0
PO117756,9,100,0
PO117756,9,50,0
PO117758,7.5,15,10
PO117761,15,10,10
PO117762,9.5,10,10
PO117764,19,5,0
PO117765,9.8,50,0
PO117767,126,3,10
PO117768,40,5,12
PO117769,10.8,5,6
PO117770,48,5,20
PO117771,14.5,5,25
PO117771,22,10,0
PO117772,3.8,5,6
PO117773,42,50,200
PO117773,42,50,0
PO117774,11,10,8
PO117775,13,10,0
PO117776,5,10,10
PO117777,10,10,90
PO117777,9.8,300,0
PO117777,10,10,0
PO117777,9.8,300,0
PO117777,10,10,0
PO117777,9.8,300,0
PO117778,16,10,0
PO117778,9,5,0
PO117778,23,5,0
PO117778,23,10,0
PO117778,26.5,5,0
PO117778,27.5,10,0
PO117778,1.7,20,0
PO117778,2.7,40,0
PO117778,3.3,110,0
PO117778,3.3,30,0
PO117778,27.5,30,0
PO117778,23,30,0
PO117779,22,20,9
PO117780,18,10,10
PO117780,9,12,0
PO117781,18,10,11
PO117781,15,10,0
PO117782,8,10,15
PO117782,11,20,0
PO117782,6.5,30,0
PO117782,8.5,10,0
PO117782,6.5,10,0
PO117782,2.6,15,0
PO117782,5.5,10,0
PO117782,8.5,30,0
PO117782,4.5,10,0
PO117783,2,10,9
PO117785,16,30,15
PO117787,45,10,8
PO117789,6,12,0
PO117789,6,24,0
PO117789,55,36,0
PO117789,6.5,12,0
PO117789,4,12,0
PO117789,5,12,0
PO117789,5,12,0
PO117789,5,12,0
PO117789,5,12,0
PO117789,5,12,0
PO117789,5,12,0
PO117789,6,12,0
PO117789,5,24,0
PO117789,6,24,0
PO117789,9,24,0
PO117789,8,12,0
PO117790,8,30,20
PO117791,41.5,3,9
PO117792,7,10,6
PO117793,5.2,10,6
PO117794,4,5,8
PO117796,16.5,7,10
PO117797,5.4,20,17
PO117797,2.6,20,0
PO117798,6.5,10,9
PO117798,10.5,10,0
PO117799,6.4,100,0
PO117799,5.5,10,0
PO117800,34,20,152
PO117800,34,30,0
PO117801,16.5,10,6
PO117803,9.5,6,20
PO117803,12.5,5,0
PO117803,15.5,10,0
PO117803,9.5,6,0
PO117803,12.5,5,0
PO117803,15.5,10,0
PO117803,9.5,6,0
PO117803,12.5,5,0
PO117803,15.5,10,0
PO117805,5,10,9
PO117806,100,5,0
PO117807,20,5,9
PO117807,22,2,0
PO117809,12.5,20,15
PO117809,12.5,15,0
PO117809,1.6,5,0
PO117809,1.6,10,0
PO117812,11.5,5,6
PO117813,4.5,30,12
PO117815,2.99,2,10
PO117815,7.8,7,0
PO117816,3.8,50,15
PO117816,25,8,0
PO117816,19,5,0
PO117817,5,50,0
PO117818,4.5,50,20
PO117818,23.8,10,0
PO117819,60,20,0
PO117824,25,5,10
PO117824,10.6,20,0
PO117825,39,10,15
PO117826,13,5,10
PO117827,65,5,10
PO117829,9.5,6,7
PO117830,10,6,28
PO117830,12,6,0
PO117831,53.6,3,13
PO117832,20,5,12
PO117834,9,5,7
PO117835,17,3,16
PO117835,50,11,0
PO117835,52,5,0
PO117835,17,3,0
PO117835,50,11,0
PO117835,52,5,0
PO117835,17,3,0
PO117835,50,11,0
PO117835,52,5,0
PO117837,9.5,10,10
PO117838,8,90,40
PO117840,65,5,10
PO117840,45,5,0
PO117840,7,30,0
PO117840,90,5,0
PO117840,65,5,0
PO117841,13.8,12,7.6
PO117842,3.2,20,9.72
PO117842,5.1,10,0
PO117843,5,20,7
PO117844,70,10,15
PO117846,19,5,15
PO117846,7,10,0
PO117847,4.5,30,0
PO117849,3,130,15
PO117851,5.5,10,50
PO117851,75,5,0
PO117851,20,10,0
PO117851,23.5,40,0
PO117852,39,10,19
PO117853,87,40,70
PO117857,21,10,15
PO117860,1.5,100,70
PO117860,1.5,100,0
PO117860,1.5,100,0
PO117860,1.5,100,0
PO117860,1.5,100,0
PO117860,1.5,100,0
PO117865,60,10,19
PO117865,5.3,10,0
PO117868,33,10,8
PO117869,12,10,12
PO117869,9,10,0
PO117870,19.5,10,12
PO117872,22,10,10
PO117873,14.5,10,20
PO117873,7.3,10,0
PO117873,18.5,10,0
PO117873,17,10,0
PO117877,1.2,30,12.5
PO117878,9,10,0
PO117878,4.2,40,0
PO117879,7.5,20,15
PO117879,7.5,20,0
PO117881,92,5,0
PO117882,2,20,10
PO117882,4.5,20,0
PO117883,1.4,50,11
PO117884,10.2,50,9
PO117885,25,10,0
PO117885,3.6,30,0
PO117886,2.8,30,13
PO117887,30,15,15
PO117887,55,10,0
PO117888,2.8,20,19.76
PO117889,4,30,10
PO117890,17.5,10,0
PO117890,24.5,10,0
PO117892,8,20,0
PO117893,11,10,28.5
PO117893,5.15,10,0
PO117894,30,5,8
PO117895,7,10,0
PO117895,7,10,0
PO117895,6.9,30,0
PO117895,6.9,30,0
PO117896,53,10,0
PO117896,24,10,0
PO117896,6.5,10,0
PO117897,18,14,10
PO117897,22,10,0
PO117897,22,10,0
PO117897,5.5,23,0
PO117898,28,5,10
PO117899,6.3,30,15
PO117900,38,12,0
PO117901,17,5,17
PO117901,17,5,0
PO117902,27.8,10,8
PO117903,8.5,20,10
PO117904,2.2,20,6.1
PO117906,55,10,12
PO117908,10,20,6
PO117909,1.68,10,7.86
PO117912,18,10,10
PO117913,27,20,0
PO117913,18,10,0
PO117914,11,20,20
PO117915,33,5,12
PO117917,26,10,13
PO117918,67,20,15
PO117919,24,10,10
PO117921,95,10,0
PO117923,15,10,10
PO117923,33,10,0
PO117924,30,10,6
PO117925,50,10,0
PO117925,28,10,0
PO117925,20,10,0
PO117927,12.5,30,0
PO117928,85,5,10
PO117929,75,5,0
PO117930,12.1,10,14.48
PO117930,5.5,10,0
PO117931,26,50,0
PO117932,27.5,10,16
PO117933,21,10,25
PO117934,6.5,50,12
PO117935,12.5,20,42
PO117936,20,25,0
PO117937,9.5,10,16
PO117937,15,10,0
PO117939,6.3,10,10
PO117939,6.3,10,0
PO117940,9,12,0
PO117940,11,12,0
PO117940,6.8,12,0
PO117940,5,24,0
PO117940,5,12,0
PO117940,9,36,0
PO117940,9,12,0
PO117940,11,12,0
PO117940,6.8,12,0
PO117940,5,24,0
PO117940,5,12,0
PO117940,9,36,0
PO117941,7.5,10,8
PO117944,9,12,0
PO117944,11,12,0
PO117944,6,12,0
PO117944,5,12,0
PO117944,5,12,0
PO117944,5,12,0
PO117944,5,12,0
PO117944,6,12,0
PO117944,9,24,0
PO117944,8,12,0
PO117945,5.6,10,8
PO117947,24,10,6
PO117947,3.5,20,0
PO117949,4,10,6
PO117949,4,10,0
PO117950,4,10,13
PO117951,40,10,9
PO117952,245,25,0
PO117952,275,5,0
PO117952,320,20,0
PO117952,330,5,0
PO117952,245,15,0
PO117952,380,10,0
PO117952,245,5,0
PO117952,360,10,0
PO117952,140,5,0
PO117952,260,10,0
PO117952,78,5,0
PO117953,4.5,10,8
PO117954,245,5,0
PO117954,380,10,0
PO117955,3,20,8.5
PO117956,6,5,8
PO117961,3,15,80
PO117961,3,10,0
PO117961,9,10,0
PO117961,3.3,20,0
PO117961,7.5,200,0
PO117961,2.7,10,0
PO117961,2,20,0
PO117961,3.7,40,0
PO117961,5.5,10,0
PO117961,3,15,0
PO117961,3,10,0
PO117961,9,10,0
PO117961,3.3,20,0
PO117961,7.5,200,0
PO117961,2.7,10,0
PO117961,2,20,0
PO117961,3.7,40,0
PO117961,5.5,10,0
PO117962,1,200,0
PO117962,1,100,0
PO117963,26,10,23
PO117963,35,20,0
PO117964,28,45,18
PO117964,13,20,0
PO117964,26,10,0
PO117964,5,55,0
PO117964,4,10,0
PO117965,116,5,0
PO117966,30,10,18
PO117966,5.9,10,0
PO117967,0.5,30,5
PO117969,140,5,10
PO117970,116,40,0
PO117971,13,80,0
PO117973,4.5,10,0
PO117973,1.6,100,0
PO117977,1.4,20,8
PO117978,0.35,20,4.72
PO117978,0.35,20,0
PO117980,1.25,100,7
PO117981,7.5,60,15
PO117982,31,30,100
PO117983,2.5,50,10
PO117983,12,10,0
PO117983,28,3,0
PO117983,42,10,0
PO117983,28.5,3,0
PO117983,28.5,3,0
PO117983,28.5,3,0
PO117983,28.5,3,0
PO117983,28.5,3,0
PO117983,8,35,0
PO117984,13,10,10
PO117985,91.8,5,1
PO117985,70,5,0
PO117986,16.5,15,8.1
PO117986,19,5,0
PO117986,25,5,0
PO117988,60,20,0
PO117989,15,50,10
PO117990,12,40,0
PO117990,6.8,10,0
PO117991,6,10,7.4
PO117992,0.12,2000,15.5
PO117993,35,30,0
PO117993,35,30,0
PO117993,48,10,0
PO117994,31,10,23.5
PO117994,31,10,0
PO117994,34,10,0
PO117995,13,10,11
PO117995,12.5,20,0
PO117996,36,160,130
PO117996,36,160,0
PO117996,36,160,0
PO118000,14.6,10,6
PO118002,36,5,11
PO118003,5.2,20,15
PO118004,61,5,60
PO118004,61,20,0
PO118004,61,5,0
PO118004,1.58,20,0
PO118007,5.2,10,12
PO118007,7.2,10,0
PO118010,9,10,9
PO118010,9,10,0
PO118012,9.3,20,7
PO118013,26.8,10,26.14
PO118014,10,150,0
PO118015,5.5,10,16
PO118015,11,10,0
PO118015,2.8,20,0
PO118017,12.8,10,15
PO118020,18,10,12
PO118020,18,10,0
PO118020,18,10,0
PO118020,18,10,0
PO118020,18,10,0
PO118020,18,10,0
PO118021,15.5,10,6
PO118023,14.2,10,14
PO118024,9.4,20,12
PO118025,15.5,10,23
PO118025,15.5,10,0
PO118027,6,10,14
PO118027,5.8,10,0
PO118030,0.64,50,12.5
PO118030,3.7,10,0
PO118032,22,15,1
PO118033,20,10,8
PO118036,1.25,50,5.69
PO118038,22,50,0
PO118039,10.2,10,7
PO118042,5.9,20,6
PO118042,4.5,20,0
PO118042,2.68,20,0
PO118044,3.5,200,28
PO118044,6.3,30,0
PO118044,2.7,10,0
PO118044,9.8,10,0
PO118044,8.9,30,0
PO118044,5.5,50,0
PO118044,3.3,10,0
PO118044,0.9,10,0
PO118045,4.5,20,6
PO118047,29,10,0
PO118048,4,30,4.8
PO118049,78.5,5,20
PO118050,4.8,20,8
PO118051,18,10,10
PO118052,9.3,40,17.8
PO118052,11.5,10,0
PO118053,30,10,8
PO118055,21,60,50
PO118055,21,30,0
PO118056,15,10,7
PO118057,20,10,14
PO118061,30,5,12.6
PO118063,4.99,10,6
PO118064,40,5,0
PO118065,19.2,10,14
PO118067,21,10,0
PO118067,14,10,0
PO118068,7.49,20,12.25
PO118069,25.2,10,12
PO118069,24,10,0
PO118069,24,10,0
PO118070,1.1,20,12.5
PO118070,1.3,10,0
PO118070,1.5,25,0
PO118071,3.25,10,10
PO118072,2,15,13.5
PO118073,34,5,17
PO118073,20,30,0
PO118074,9,20,10
PO118074,9,30,0
PO118074,9,10,0
PO118076,3.8,20,5.74
PO118077,5,20,10
PO118078,4.2,70,26
PO118078,8,40,0
PO118078,4.2,20,0
PO118078,4.2,20,0
PO118078,2.4,40,0
PO118080,13.99,10,20
PO118084,10.2,15,20
PO118084,19,60,0
PO118085,3.5,25,11.5
PO118085,3.5,5,0
PO118086,35,10,10
PO118087,20,40,45
PO118088,5.4,50,0
PO118088,5.4,50,0
PO118088,5.4,35,0
PO118088,5.4,80,0
PO118088,5.4,50,0
PO118088,5.4,50,0
PO118088,5.4,35,0
PO118088,5.4,80,0
PO118088,5.4,50,0
PO118088,5.4,50,0
PO118088,5.4,35,0
PO118088,5.4,80,0
PO118090,175,12,0
PO118091,9,120,0
PO118092,24,10,10
PO118092,24,10,0
PO118094,18.5,5,55
PO118094,9.5,35,0
PO118094,34,12,0
PO118094,2.6,200,0
PO118095,35,10,10
PO118096,25,10,12
PO118097,42,5,20
PO118098,24.8,10,15
PO118100,28,10,20
PO118100,4.8,15,0
PO118101,2.8,200,0
PO118102,33,5,1
PO118103,18,5,0
PO118103,6,20,0
PO118103,25,5,0
PO118105,2.8,150,28
PO118106,12,10,9
PO118107,28,10,15
PO118108,3.5,10,3
PO118109,6.5,10,5
PO118109,8,20,0
PO118110,213,3,5
PO118110,143,3,0
PO118110,59,3,0
PO118111,5.5,10,5
PO118113,1.3,80,10
PO118114,54,300,75
PO118114,54,300,75
PO118115,10,20,30
PO118115,7.5,80,0
PO118116,28,6,8
PO118119,4.7,30,42
PO118119,1.08,60,0
PO118120,36,5,8
PO118120,44,5,0
PO118120,31,20,0
PO118120,5.5,10,0
PO118120,23,5,0
PO118121,8,20,11
PO118124,8.5,30,17
PO118125,4.5,80,0
PO118125,10.8,10,0
PO118126,22,15,12.5
PO118126,14,5,0
PO118127,18,10,12
PO118128,4.8,8,10
PO118131,31,5,10
PO118131,18.5,5,0
PO118131,7,5,0
PO118132,38,5,10
PO118133,36,10,21
PO118134,15.5,20,34.5
PO118134,31,8,0
PO118134,63,5,0
PO118134,16.5,5,0
PO118135,155,8,0
PO118136,30,20,15
PO118137,55,30,0
PO118138,36,6,10
PO118139,10,30,12
PO118142,7.5,300,36
PO118143,38,5,15
PO118145,25,10,7
PO118146,40,50,0
PO118147,14.9,5,11
PO118148,8.7,10,63
PO118148,20.5,10,0
PO118148,8.5,20,0
PO118149,22,2,40
PO118149,12,5,0
PO118149,12,5,0
PO118149,34,5,0
PO118149,15,20,0
PO118149,17,105,0
PO118149,15,10,0
PO118149,19,3,0
PO118149,35,3,0
PO118149,35,3,0
PO118150,20.5,10,12
PO118151,45,2,8
PO118151,35,10,0
PO118151,25,2,0
PO118151,25,4,0
PO118152,11,20,11.2
PO118155,7.5,10,35
PO118155,7.5,60,0
PO118155,6.2,40,0
PO118155,6.2,30,0
PO118156,1.5,20,7
PO118157,75,3,17
PO118157,95,3,0
PO118158,3,50,10
PO118159,100,3,8
PO118160,14,10,0
PO118160,11.5,5,0
PO118160,54,27,0
PO118162,18,22,0
PO118162,10,5,0
PO118162,22,6,0
PO118162,30,1,0
PO118163,1.2,30,8
PO118164,37,12,12
PO118165,18,10,10
PO118165,21,10,0
PO118166,5.5,10,0
PO118166,7.5,25,0
PO118167,24,2,15
PO118167,45,2,0
PO118167,4.7,35,0
PO118167,2.1,20,0
PO118167,2.1,15,0
PO118167,3.5,45,0
PO118168,3.7,5,15.5
PO118168,3,20,0
PO118168,3.5,20,0
PO118168,2.7,10,0
PO118168,4.8,10,0
PO118169,7,40,10
PO118171,92,10,0
PO118171,329,2,0
PO118171,93,2,0
PO118171,50,1,0
PO118171,20,7,0
PO118171,6,5,0
PO118171,6,5,0
PO118172,9,10,10
PO118172,5,10,0
PO118173,31,26,49
PO118174,4.8,15,15
PO118174,7.5,5,0
PO118175,20,5,0
PO118175,148,1,0
PO118176,10.5,5,20
PO118176,33.5,3,0
PO118176,2.6,40,0
PO118177,6,10,0
PO118178,5.3,20,0
PO118178,9.5,20,0
PO118179,52,1,10
PO118180,11,1,8
PO118180,11.5,1,0
PO118182,38,2,10
PO118183,75.5,22,20
PO118183,52,10,0
PO118185,17,15,10
PO118185,17,15,0
PO118185,17,15,0
PO118185,17,15,0
PO118186,7.8,10,25
PO118186,22,10,0
PO118187,30.5,25,0
PO118188,10,10,9
PO118189,24,15,15
PO118190,58,10,32
PO118191,54,20,0
PO118192,37,5,12
PO118192,37,5,0
PO118193,5,40,8
PO118194,10,30,20
PO118194,27,10,0
PO118195,12,30,45
PO118196,16,10,17
PO118196,16,10,0
PO118196,16,5,0
PO118197,45,15,0
PO118197,75,10,0
PO118197,55,10,0
PO118197,55,10,0
PO118198,8.5,280,0
PO118199,7,15,10.95
PO118200,38,5,3
PO118200,2,5,0
PO118200,2,10,0
PO118201,3,20,10
PO118201,5.5,30,0
PO118201,6,20,0
PO118201,2,50,0
PO118202,8.6,30,18
PO118203,7.5,10,5
PO118204,26,25,0
PO118205,3.3,20,8
PO118206,8,10,10
PO118206,15,10,0
PO118206,19,10,0
PO118206,8,10,0
PO118207,150,6,0
PO118207,80,5,0
PO118207,350,2,0
PO118208,23,20,40
PO118208,23,20,0
PO118208,23,20,0
PO118210,5.5,10,10
PO118211,2.8,20,8
PO118211,4.3,10,0
PO118212,26,50,0
PO118213,16,40,5
PO118213,11,10,0
PO118214,1.5,5,4.7
PO118215,6,10,12
PO118215,16.5,10,0
PO118215,7,10,0
PO118215,7,5,0
PO118216,2.34,40,15
PO118217,75,5,0
PO118217,28,35,0
PO118217,31,5,0
PO118217,16.5,6,0
PO118217,8.5,10,0
PO118218,25,10,8
PO118219,13.5,10,16
PO118220,39,10,67
PO118220,65,10,0
PO118220,39,10,0
PO118220,65,10,0
PO118221,3.7,35,12
PO118222,6.1,10,11
PO118223,35,5,0
PO118223,17.5,10,0
PO118223,40,5,0
PO118224,145,13,0
PO118224,110,2,0
PO118225,13,50,0
PO118225,13,100,0
PO118225,13,50,0
PO118226,4.9,30,19.5
PO118227,6.5,50,9
PO118228,13,20,35
PO118228,24,10,0
PO118229,2.45,200,15
PO118229,2.45,200,0
PO118230,1.3,50,6
PO118231,23,6,10
PO118231,23,6,0
PO118231,23,3,0
PO118232,25,10,12
PO118233,3,10,8
PO118233,15,5,0
PO118234,9,10,24
PO118234,6,10,0
PO118234,7.5,10,0
PO118235,1.5,50,28
PO118235,3,15,0
PO118236,19,60,18
PO118236,22.5,10,0
PO118236,20,50,0
PO118237,8.5,10,15.5
PO118237,15,20,0
PO118237,15,5,0
PO118238,7,10,10
PO118238,5,10,0
PO118238,17,10,0
PO118239,45,2,0
PO118239,85,25,0
PO118239,52,25,0
PO118240,235,10,0
PO118241,1.9,100,12
PO118242,2.8,10,26
PO118242,2.8,5,0
PO118242,2.8,10,0
PO118243,38,10,15
PO118243,26,6,0
PO118243,20,21,0
PO118243,5,5,0
PO118244,7.5,50,30
PO118244,7.5,50,0
PO118244,7.5,50,0
PO118246,10.2,10,17
PO118246,11.4,5,0
PO118247,21.5,50,20
PO118247,21,10,0
PO118247,10.5,10,0
PO118247,7.5,10,0
PO118248,20,10,2
PO118248,24,10,0
PO118249,22,5,8
PO118251,40,5,10
PO118251,6,50,0
PO118252,16.8,10,9
PO118253,6,20,10
PO118254,5,5,22.5
PO118254,12.6,10,0
PO118254,11.5,10,0
PO118254,8,10,0
PO118254,8.5,10,0
PO118254,6.5,10,0
PO118254,11.5,10,0
PO118254,11.5,10,0
PO118254,100,3,0
PO118254,7,30,0
PO118254,6,10,0
PO118254,5,5,0
PO118254,12.6,10,0
PO118254,11.5,10,0
PO118254,8,10,0
PO118254,8.5,10,0
PO118254,6.5,10,0
PO118254,11.5,10,0
PO118254,11.5,10,0
PO118254,100,3,0
PO118254,7,30,0
PO118254,6,10,0
PO118254,7,30,0
PO118254,6,10,0
PO118254,5,5,0
PO118254,12.6,10,0
PO118254,11.5,10,0
PO118254,8,10,0
PO118254,8.5,10,0
PO118254,6.5,10,0
PO118254,11.5,10,0
PO118254,11.5,10,0
PO118254,100,3,0
PO118254,7,30,0
PO118254,6,10,0
PO118254,7,30,0
PO118254,6,10,0
PO118255,74,5,0
PO118255,300,3,0
PO118255,330,3,0
PO118255,420,3,0
PO118255,160,2,0
PO118256,15,30,30
PO118257,23,25,0
PO118257,23,45,0
PO118260,120,11,0
PO118260,120,5,0
PO118261,250,20,12
PO118261,55,5,0
PO118261,55,5,0
PO118263,5,5,10
PO118263,6,5,0
PO118263,5.5,5,0
PO118264,3.5,20,7
PO118264,10.5,10,0
PO118264,58,3,0
PO118264,22,5,0
PO118264,96,3,0
PO118265,12,20,30
PO118266,8.8,40,0
PO118267,1.25,20,8
PO118268,25,20,0
PO118269,16,5,10
PO118271,13.8,5,7
PO118273,3.8,55,32
PO118274,90,2,10
PO118275,1.9,200,0
PO118277,5,20,10
PO118278,4,50,20
PO118280,68,20,50
PO118280,19,15,0
PO118280,50,8,0
PO118280,49,10,0
PO118280,110,3,0
PO118280,140,10,0
PO118280,32,13,0
PO118280,68,20,0
PO118280,19,15,0
PO118280,50,8,0
PO118280,49,10,0
PO118280,110,3,0
PO118280,140,10,0
PO118280,32,13,0
PO118280,68,20,0
PO118280,19,15,0
PO118280,50,8,0
PO118280,49,10,0
PO118280,110,3,0
PO118280,140,10,0
PO118280,32,13,0
PO118281,4.5,5,8
PO118282,7.2,100,45
PO118283,87,20,18
PO118284,18,20,10
PO118285,6,50,0
PO118285,10.5,30,0
PO118287,1.5,5,7
PO118287,2.5,5,0
PO118288,10.8,15,13
PO118289,38.5,10,0
PO118291,75,15,0
PO118292,70,8,15
PO118293,10.5,20,20
PO118294,6.6,50,0
PO118295,1.9,40,200
PO118295,2.6,40,0
PO118295,3.4,140,0
PO118295,4.8,60,0
PO118295,11.5,20,0
PO118295,12.5,20,0
PO118296,55,4,0
PO118296,2950,2,0
PO118296,2000,3,0
PO118296,46,1,0
PO118297,83.8,15,25
PO118297,35,10,0
PO118297,3,5,0
PO118298,5.7,40,80
PO118300,4.2,174,0
PO118301,11.6,10,6
PO118301,11.6,10,0
PO118301,13.3,15,0
PO118302,30,10,33
PO118302,36,5,0
PO118302,96,5,0
PO118302,9.6,5,0
PO118302,14,5,0
PO118302,11,10,0
PO118302,7,5,0
PO118303,17.8,30,0
PO118304,8,10,8
PO118304,7,5,0
PO118304,9,6,0
PO118304,6,6,0
PO118304,7.5,30,0
PO118304,5,60,0
PO118304,8,10,0
PO118305,5,80,7
PO118306,3.5,10,0
PO118307,99,3,12
PO118307,8.45,10,0
PO118308,32,5,0
PO118308,60,5,0
PO118309,5.5,20,35
PO118309,6.2,10,0
PO118309,11.5,10,0
PO118309,15,10,0
PO118309,11.5,50,0
PO118309,5.1,20,0
PO118309,9,20,0
PO118309,14.5,10,0
PO118311,2.9,50,10.71
PO118312,9,30,18
PO118313,25,5,16
PO118313,15,5,0
PO118313,3.8,50,0
PO118313,20,5,0
PO118314,2,1,6
PO118315,13.5,10,9.4
PO118316,10.5,1,6
PO118317,24,20,10
PO118318,13,10,0
PO118318,12,20,0
PO118318,6,5,0
PO118320,0.39,80,8
PO118321,7.5,10,25
PO118321,8,25,0
PO118322,7.7,35,10
PO118323,88,5,0
PO118323,56,10,0
PO118324,42,6,17
PO118324,8.8,3,0
PO118324,9,2,0
PO118325,7,5,8
PO118325,7,5,0
PO118326,5.8,15,0
PO118326,7.5,60,0
PO118327,30,20,8
PO118327,19,3,0
PO118328,1.05,110,4.5
PO118329,7,15,8
PO118329,7,5,0
PO118330,12.8,26,15
PO118330,12.8,25,0
PO118331,65,1,10
PO118332,6.6,10,10
PO118332,11,2,0
PO118333,7.8,5,9
PO118334,26,9,13
PO118336,15,10,0
PO118336,4,3,0
PO118337,37,40,0
PO118338,11.5,3,6
PO118338,5,5,0
PO118338,7,15,0
PO118339,16.2,75,0
PO118339,16.2,55,0
PO118340,6.5,5,9
PO118341,6,5,8
PO118341,18,5,0
PO118341,5,5,0
PO118341,15,10,0
PO118341,32,6,0
PO118341,15,3,0
PO118342,11,20,9
PO118342,4,5,0
PO118342,4,10,0
PO118343,16,10,43
PO118343,45,10,0
PO118344,188,1,10
PO118344,65,1,0
PO118345,1.65,5,11
PO118345,1.65,20,0
PO118346,19,5,8
PO118346,21,2,0
PO118346,170,2,0
PO118347,24.5,10,7.5
PO118348,3.3,5,42
PO118348,35.5,5,0
PO118348,80,3,0
PO118348,7.8,20,0
PO118348,3.3,5,0
PO118348,35.5,5,0
PO118348,80,3,0
PO118348,7.8,20,0
PO118348,3.3,5,0
PO118348,35.5,5,0
PO118348,80,3,0
PO118348,7.8,20,0
PO118349,11,2,14
PO118349,36,3,0
PO118349,18,5,0
PO118350,16,40,13
PO118351,6,10,0
PO118351,7.5,20,0
PO118353,40,6,45
PO118353,28,5,0
PO118353,36,5,0
PO118353,80,25,0
PO118353,120,35,0
PO118355,2.8,100,20
PO118356,6.3,30,21.7
PO118356,3.5,5,0
PO118356,5.5,10,0
PO118356,1.5,10,0
PO118356,5,5,0
PO118356,2.7,10,0
PO118356,0.31,50,0
PO118358,6.1,10,3.7
PO118359,27,20,20
PO118359,27,5,0
PO118360,7.5,10,48
PO118360,31,25,0
PO118360,6.5,10,0
PO118360,22,5,0
PO118361,12.8,5,8.94
PO118362,4.4,15,0
PO118364,35,5,10
PO118367,40,5,10
PO118368,33,62,30
PO118368,17,10,0
PO118369,10.78,5,25.5
PO118369,5,10,0
PO118369,6.4,5,0
PO118370,115,5,43
PO118370,80,10,0
PO118370,130,6,0
PO118370,35,5,0
PO118370,25,5,0
PO118371,2.9,50,15
PO118373,104,17,0
PO118397,16,5,16.2
PO118398,12,25,12
PO118399,210,5,0
PO118400,10,50,32.5
PO118401,0.9,100,9
PO118402,58,50,30
PO118403,38,15,15
PO118404,15.9,10,16
PO118404,16,10,0
PO118406,11.5,10,14
PO118407,7.7,10,1
PO118407,4.3,10,0
PO118408,33,5,5
PO118409,20.2,10,11
PO118412,40,20,0
PO118412,40,5,0
PO118415,53,10,0
PO118417,12.9,5,4
PO118419,4.95,20,8
PO118420,2.8,100,7
PO118427,11,20,21.2
PO118428,7.3,10,22
PO118429,3.5,30,8
PO118431,22,5,14.52
PO118434,45,6,0
PO118437,190,4,0
PO118438,100,5,0
PO118438,100,5,0
PO118439,7,15,2
PO118439,8.5,70,0
PO118440,20,18,22
PO118441,2,100,12
PO118442,8,30,14
PO118445,18.5,20,15
PO118446,29.8,10,40
PO118447,8.52,30,19.64
PO118448,28,10,10
PO118450,62,10,0
PO118451,390,15,21
PO118452,10,10,10
PO118453,6.8,400,0
PO118453,6.8,400,0
PO118453,6.8,400,0
PO118454,80,5,0
PO118455,19,16,35
PO118456,9.5,10,0
PO118457,23.5,5,7
PO118458,2.8,30,8
PO118458,2.8,20,0
PO118458,1.6,20,0
PO118459,7.8,25,12
PO118460,40,15,13
PO118461,180,5,15
PO118462,10,6,13
PO118462,10,10,0
PO118462,32,10,0
PO118462,9.6,20,0
PO118462,9,6,0
PO118462,6,60,0
PO118462,6,30,0
PO118462,4.5,40,0
PO118462,6,5,0
PO118462,13,15,0
PO118463,6,5,10
PO118463,18,10,0
PO118463,6,15,0
PO118463,15,15,0
PO118463,6,60,0
PO118463,8,140,0
PO118463,7,5,0
PO118463,18,5,0
PO118464,30,5,10
PO118464,155,3,0
PO118464,60,5,0
PO118465,16,10,8
PO118465,28,5,0
PO118466,7.8,20,34
PO118466,13.5,12,0
PO118466,12,53,0
PO118467,6.5,10,7
PO118467,8,5,0
PO118468,11.5,5,17
PO118468,11.5,5,0
PO118468,11.5,5,0
PO118468,11.5,5,0
PO118469,5.5,5,6
PO118470,50,5,10
PO118470,143,8,0
PO118477,10.5,10,10
PO118479,7,10,8
PO118483,8.5,10,8
PO118485,4.5,10,20
PO118485,4.4,25,0
PO118485,11,10,0
PO118485,10,10,0
PO118485,4.5,10,0
PO118485,4.4,25,0
PO118485,11,10,0
