采购单号,采购单价,采购数量,运费
PO170838,35,10,0
PO170841,6.55,20,7
PO170841,6.55,20,7
PO170842,1.2,30,12.5
PO170842,1.2,30,12.5
PO170843,4,50,15
PO170843,7.5,10,0
PO170843,4,50,15
PO170843,7.5,10,0
PO170844,18.5,20,23
PO170844,18.5,20,23
PO170847,2.8,30,10
PO170847,2.8,30,10
PO170848,3.6,60,0
PO170848,3,10,0
PO170848,3.6,60,0
PO170848,3,10,0
PO170849,11,10,15
PO170849,12,20,0
PO170849,14,20,0
PO170849,14,10,0
PO170849,11,10,15
PO170849,12,20,0
PO170849,14,20,0
PO170849,14,10,0
PO170851,17,10,5
PO170851,17,10,5
PO170857,2.6,160,35
PO170857,5,30,0
PO170857,2.6,160,35
PO170857,5,30,0
PO170859,3.5,30,8
PO170859,3.5,80,0
PO170859,3.5,30,8
PO170859,3.5,80,0
PO170861,23,20,0
PO170861,23,20,0
PO170861,23,20,0
PO170861,23,20,0
PO170861,23,20,0
PO170861,23,20,0
PO170862,50,10,0
PO170862,50,10,0
PO170863,28,10,0
PO170863,28,10,0
PO170864,3,10,7
PO170864,3,10,7
PO170866,1.7,50,0
PO170866,5.3,30,0
PO170866,1.7,50,0
PO170866,5.3,30,0
PO170867,4,20,0
PO170867,4,20,0
PO170868,6.8,50,0
PO170868,14.3,20,0
PO170868,11,20,0
PO170868,13.3,10,0
PO170868,10.8,20,0
PO170868,6.8,50,0
PO170868,14.3,20,0
PO170868,11,20,0
PO170868,13.3,10,0
PO170868,10.8,20,0
PO170869,8.5,10,5
PO170869,8.5,10,5
PO170870,75,5,0
PO170870,28,50,0
PO170870,75,5,0
PO170870,28,50,0
PO170871,12.5,20,36
PO170871,12.5,20,36
PO170876,560,5,20
PO170876,560,5,20
PO170879,260,5,0
PO170879,260,5,0
PO170881,6.5,10,26
PO170881,6.5,10,26
PO170886,0.9,350,30.69
PO170886,0.9,350,30.69
PO170888,58,1,8
PO170888,58,1,8
PO170890,10,50,0
PO170890,10,50,0
PO170891,5.7,30,80
PO170891,5.7,30,80
PO170893,70,20,0
PO170893,70,20,0
PO170896,70,5,8
PO170896,70,5,8
PO170897,2.83,20,17
PO170897,2.83,20,17
PO170898,11,1,7
PO170898,11,1,7
PO170899,45,12,50
PO170899,45,12,50
PO170900,41.5,10,12
PO170900,41.5,10,12
PO170901,35,20,0
PO170901,35,20,0
PO170902,10,5,7
PO170902,10,5,7
PO170903,140,15,12
PO170903,21.2,10,0
PO170903,140,15,12
PO170903,21.2,10,0
PO170904,12.5,1,8
PO170904,12.5,1,8
PO170905,1.5,35,15
PO170905,6,10,0
PO170905,1.5,35,15
PO170905,6,10,0
PO170906,228,11,10
PO170906,228,11,10
PO170907,9,1,9
PO170907,9,1,9
PO170908,1.85,3,8
PO170908,2.1,3,0
PO170908,3.2,26,0
PO170908,1.85,3,8
PO170908,2.1,3,0
PO170908,3.2,26,0
PO170910,330,7,20
PO170910,330,7,20
PO170912,8.5,1,10
PO170912,8.5,1,10
PO170913,10.5,10,8
PO170913,10.5,10,8
PO170914,105,2,0
PO170914,105,2,0
PO170916,5.6,10,10
PO170916,5.6,10,10
PO170918,14,5,7
PO170918,14,5,7
PO170919,4.4,1,7
PO170919,4.4,1,7
PO170920,24,10,7.5
PO170920,24,10,7.5
PO170921,26,10,10
PO170921,26,10,10
PO170922,32,20,32
PO170922,32,20,32
PO170924,6.5,10,8
PO170924,15,20,0
PO170924,6.5,10,8
PO170924,15,20,0
PO170925,1.65,20,8
PO170925,1.65,20,0
PO170925,1.65,20,8
PO170925,1.65,20,0
PO170926,9,10,0
PO170926,9,10,0
PO170927,7.8,5,7
PO170927,7.8,5,7
PO170928,6,15,11
PO170928,15,10,0
PO170928,6,15,11
PO170928,15,10,0
PO170929,7,10,8
PO170929,6,10,0
PO170929,7,10,8
PO170929,6,10,0
PO170930,5.9,10,7
PO170930,5.9,10,7
PO170931,3,10,10
PO170931,3,10,10
PO170932,9,10,18
PO170932,9,10,18
PO170933,8,20,8
PO170933,8,20,8
PO170934,9.4,20,10
PO170934,9.4,20,10
PO170935,5.5,5,10
PO170935,5.5,5,10
PO170936,38,5,16
PO170936,38,10,0
PO170936,38,5,0
PO170936,38,5,16
PO170936,38,10,0
PO170936,38,5,0
PO170937,0.8,100,5
PO170937,0.8,100,5
PO170938,2.8,15,10
PO170938,2.8,15,10
PO170939,14.5,5,6
PO170939,14.5,5,6
PO170940,2,10,8
PO170940,2,10,8
PO170941,0.95,20,8
PO170941,3.78,10,0
PO170941,4.86,10,0
PO170941,4.42,10,0
PO170941,0.95,20,8
PO170941,3.78,10,0
PO170941,4.86,10,0
PO170941,4.42,10,0
PO170942,11.5,10,20
PO170942,11.5,10,20
PO170943,42.5,8,22
PO170943,42.5,8,22
PO170944,5.55,10,10
PO170944,5.55,10,10
PO170945,22,10,8
PO170945,22,10,0
PO170945,22,10,0
PO170945,22,10,8
PO170945,22,10,0
PO170945,22,10,0
PO170946,4.2,10,13
PO170946,5.8,10,0
PO170946,5.8,10,0
PO170946,6.3,10,0
PO170946,5.8,10,0
PO170946,4.2,10,13
PO170946,5.8,10,0
PO170946,5.8,10,0
PO170946,6.3,10,0
PO170946,5.8,10,0
PO170947,12,5,8
PO170947,7.5,10,0
PO170947,12,5,8
PO170947,7.5,10,0
PO170948,7.9,5,8
PO170949,4.3,10,7
PO170949,4.3,10,7
PO170950,15,170,300
PO170950,15,210,0
PO170950,15,170,300
PO170950,15,210,0
PO170951,33,5,8
PO170951,33,5,8
PO170952,1,10,12
PO170952,64,10,0
PO170952,1,10,12
PO170952,64,10,0
PO170953,39,5,45
PO170953,39,5,45
PO170954,7.5,10,16
PO170954,10.5,10,0
PO170954,10.5,10,0
PO170954,9.5,5,0
PO170954,8,5,0
PO170954,8,5,0
PO170954,8,5,0
PO170954,9.5,5,0
PO170954,6,10,0
PO170954,6,10,0
PO170954,10.5,10,0
PO170954,9,10,0
PO170954,7.3,10,0
PO170954,7.5,10,16
PO170954,10.5,10,0
PO170954,10.5,10,0
PO170954,9.5,5,0
PO170954,8,5,0
PO170954,8,5,0
PO170954,8,5,0
PO170954,9.5,5,0
PO170954,6,10,0
PO170954,6,10,0
PO170954,10.5,10,0
PO170954,9,10,0
PO170954,7.3,10,0
PO170955,5.85,10,8
PO170955,5.85,10,8
PO170957,7,5,8
PO170957,7,5,8
PO170958,6.5,5,6
PO170958,6.5,5,6
PO170959,6.9,10,5
PO170959,6.9,10,5
PO170960,6.7,10,5.8
PO170960,6.7,10,5.8
PO170961,17.5,5,15
PO170961,17.5,5,0
PO170961,17.5,5,15
PO170961,17.5,5,0
PO170963,21,5,15
PO170963,21,5,15
PO170964,5.38,10,8
PO170964,5.85,5,0
PO170964,5.38,10,8
PO170964,5.85,5,0
PO170965,4.59,10,8
PO170965,4.59,10,8
PO170967,4.7,20,8
PO170967,4.7,20,8
PO170968,2,603,45
PO170968,5,3,0
PO170968,2,603,45
PO170968,5,3,0
PO170969,5,16,14
PO170969,5,16,14
PO170969,5,16,0
PO170970,6.5,7,0
PO170970,9.5,7,0
PO170970,10,14,0
PO170970,5.5,10,0
PO170970,13.5,5,0
PO170970,8,5,0
PO170970,3.8,5,0
PO170970,14,3,0
PO170970,6.5,7,0
PO170970,9.5,7,0
PO170970,10,14,0
PO170970,5.5,10,0
PO170970,13.5,5,0
PO170970,8,5,0
PO170970,3.8,5,0
PO170970,14,3,0
PO170970,6.5,7,0
PO170970,9.5,7,0
PO170970,10,14,0
PO170970,5.5,10,0
PO170970,13.5,5,0
PO170970,8,5,0
PO170970,3.8,5,0
PO170970,14,3,0
PO170972,5.9,30,0
PO170972,5.9,30,0
PO170973,13,5,8
PO170973,13,5,8
PO170974,1.6,20,5
PO170974,1.6,20,5
PO170975,60,5,20
PO170975,60,5,20
PO170976,40,4,10
PO170976,40,3,0
PO170976,40,4,10
PO170976,40,3,0
PO170977,2,20,7
PO170977,2,20,7
PO170978,5,10,9
PO170978,5,10,9
PO170979,83,4,0
PO170979,83,4,0
PO170980,83,3,0
PO170980,83,3,0
PO170982,7.5,11,7
PO170982,16,3,0
PO170982,8,16,0
PO170982,7.5,11,7
PO170982,16,3,0
PO170982,8,16,0
PO170984,10.5,5,8
PO170984,8,5,0
PO170984,8,5,0
PO170984,8,10,0
PO170984,8,15,0
PO170984,8,5,0
PO170984,11,5,0
PO170984,10.5,5,8
PO170984,8,5,0
PO170984,8,5,0
PO170984,8,10,0
PO170984,8,15,0
PO170984,8,5,0
PO170984,11,5,0
PO170985,4.5,10,10
PO170985,3,10,0
PO170985,2.4,10,0
PO170985,4.5,10,10
PO170985,3,10,0
PO170985,2.4,10,0
PO170986,6,12,0
PO170986,3.5,12,0
PO170986,9,12,0
PO170986,11,26,0
PO170986,11,34,0
PO170986,5,12,0
PO170986,6.5,23,0
PO170986,5,15,0
PO170986,5,5,0
PO170986,6,24,0
PO170986,6,17,0
PO170986,6,11,0
PO170986,4,12,0
PO170986,5,12,0
PO170986,8.5,12,0
PO170986,5,12,0
PO170986,5,6,0
PO170986,5,5,0
PO170986,5,11,0
PO170986,5,5,0
PO170986,6,26,0
PO170986,5,12,0
PO170986,9,23,0
PO170986,9,47,0
PO170986,9,88,0
PO170986,17,12,0
PO170986,6,12,0
PO170986,3.5,12,0
PO170986,9,12,0
PO170986,11,26,0
PO170986,11,34,0
PO170986,5,12,0
PO170986,6.5,23,0
PO170986,5,15,0
PO170986,5,5,0
PO170986,6,24,0
PO170986,6,17,0
PO170986,6,11,0
PO170986,4,12,0
PO170986,5,12,0
PO170986,8.5,12,0
PO170986,5,12,0
PO170986,5,6,0
PO170986,5,5,0
PO170986,5,11,0
PO170986,5,5,0
PO170986,6,26,0
PO170986,5,12,0
PO170986,9,23,0
PO170986,9,47,0
PO170986,9,88,0
PO170986,17,12,0
PO170987,1.4,10,9
PO170987,0.55,80,0
PO170987,0.22,240,0
PO170987,1.4,10,9
PO170987,0.55,80,0
PO170987,0.22,240,0
PO170988,5,10,8
PO170988,5,10,8
PO170989,3.5,10,5
PO170989,3.5,10,5
PO170990,59,3,0
PO170990,59,3,0
PO170991,2.4,10,12
PO170991,3.8,10,0
PO170991,2.4,10,12
PO170991,3.8,10,0
PO170992,8,10,15
PO170992,4,5,0
PO170992,4,15,0
PO170992,4,5,0
PO170992,8,10,15
PO170992,4,5,0
PO170992,4,15,0
PO170992,4,5,0
PO170995,3,27,7
PO170995,4,7,0
PO170995,3,27,7
PO170995,4,7,0
PO170996,4.8,10,7
PO170996,4.8,10,7
PO170999,7,10,16
PO170999,16,5,0
PO170999,7,10,16
PO170999,16,5,0
PO171000,6.5,10,7
PO171000,6.5,10,7
PO171001,11.5,25,8
PO171001,16.5,3,0
PO171001,11.5,25,8
PO171001,16.5,3,0
PO171004,6.8,10,8
PO171004,6.8,10,8
PO171005,8.8,5,8
PO171005,8.8,5,8
PO171006,6.5,5,0
PO171006,6.5,5,0
PO171006,6.5,5,0
PO171006,6.5,5,0
PO171007,7,10,0
PO171007,7,10,0
PO171008,78,3,9.5
PO171008,78,3,9.5
PO171009,78,71,0
PO171009,100,2,0
PO171009,13,3,0
PO171009,78,71,0
PO171009,100,2,0
PO171009,13,3,0
PO171010,27,9,14
PO171010,27,3,0
PO171010,27,9,14
PO171010,27,3,0
PO171011,3.5,35,16
PO171011,3.5,10,0
PO171011,3.5,10,0
PO171011,3.6,10,0
PO171011,3.5,35,16
PO171011,3.5,10,0
PO171011,3.5,10,0
PO171011,3.6,10,0
PO171012,4,10,10
PO171012,45,3,0
PO171012,4,10,10
PO171012,45,3,0
PO171013,5.8,10,12.2
PO171013,5,5,0
PO171013,8.9,37,0
PO171013,9.5,5,0
PO171013,5.8,10,12.2
PO171013,5,5,0
PO171013,8.9,37,0
PO171013,9.5,5,0
PO171014,75,2,17
PO171014,27,3,0
PO171014,3.5,10,0
PO171014,4.2,10,0
PO171014,75,2,17
PO171014,27,3,0
PO171014,3.5,10,0
PO171014,4.2,10,0
PO171016,3.9,20,8
PO171016,3.9,20,8
PO171017,900,2,0
PO171017,900,2,0
PO171018,4,10,12
PO171018,1.5,10,0
PO171018,4,10,12
PO171018,1.5,10,0
PO171020,16.5,10,9
PO171020,16.5,10,9
PO171021,62,2,8
PO171021,62,2,8
PO171023,13.1,1,8
PO171023,13.1,1,8
PO171025,5.5,5,24
PO171025,7,10,0
PO171025,7,25,0
PO171025,5.5,5,24
PO171025,7,10,0
PO171025,7,25,0
PO171026,5,20,16
PO171026,5,20,16
PO171027,55,5,18
PO171027,55,5,18
PO171028,16,3,7
PO171028,16,3,7
PO171029,6,5,10
PO171029,8,5,0
PO171029,18,10,0
PO171029,18,5,0
PO171029,6,5,0
PO171029,15,5,0
PO171029,17,10,0
PO171029,5.5,5,0
PO171029,6,5,0
PO171029,8,40,0
PO171029,6,5,10
PO171029,8,5,0
PO171029,18,10,0
PO171029,18,5,0
PO171029,6,5,0
PO171029,15,5,0
PO171029,17,10,0
PO171029,5.5,5,0
PO171029,6,5,0
PO171029,8,40,0
PO171030,20,1,8
PO171030,20,1,8
PO171032,6.5,2,7
PO171032,6.5,2,7
PO171033,8.5,5,8
PO171033,8.5,5,0
PO171033,8.5,5,8
PO171033,8.5,5,0
PO171036,35,6,12
PO171036,19,15,0
PO171036,35,6,12
PO171036,19,15,0
PO171037,20,3,23
PO171037,20,20,0
PO171037,20,3,23
PO171037,20,20,0
PO171038,39,10,18
PO171038,39,10,18
PO171038,39,10,0
PO171039,69.5,30,0
PO171039,25,20,0
PO171039,24,30,0
PO171039,89,10,0
PO171039,69.5,16,0
PO171039,69.5,30,0
PO171039,25,20,0
PO171039,24,30,0
PO171039,89,10,0
PO171039,69.5,16,0
PO171040,9.93,5,12
PO171040,56.8,5,0
PO171040,9.93,5,12
PO171040,56.8,5,0
PO171041,215,5,190
PO171041,80,5,0
PO171041,100,5,0
PO171041,215,5,190
PO171041,80,5,0
PO171041,100,5,0
PO171048,27.5,5,12
PO171048,38.5,15,0
PO171048,1.6,35,0
PO171048,27.5,5,12
PO171048,38.5,15,0
PO171048,1.6,35,0
PO171049,16,10,9.84
PO171049,7,10,0
PO171049,16,10,9.84
PO171049,7,10,0
PO171051,6,5,5
PO171051,6.2,5,0
PO171051,6,5,5
PO171051,6.2,5,0
PO171052,7.7,36,8
PO171052,7.7,36,8
PO171054,30,10,40
PO171054,5,20,0
PO171054,24,15,0
PO171054,3.5,5,0
PO171054,30,10,0
PO171054,5,20,0
PO171054,24,15,0
PO171054,3.5,5,0
PO171056,10,5,13
PO171056,10.6,5,0
PO171056,1.8,5,0
PO171056,13.5,10,0
PO171056,10,5,13
PO171056,10.6,5,0
PO171056,1.8,5,0
PO171056,13.5,10,0
PO171057,57.8,3,8
PO171057,57.8,3,8
PO171058,4,5,7.6
PO171058,4,5,0
PO171058,4,5,7.6
PO171058,4,5,0
PO171063,6.5,10,10
PO171063,6.5,10,10
PO171064,3.5,25,8
PO171064,4,5,0
PO171064,4,25,0
PO171064,3.5,25,8
PO171064,4,5,0
PO171064,4,25,0
PO171066,11,10,0
PO171066,2.7,30,0
PO171066,11,10,0
PO171066,2.7,30,0
PO171069,8,15,30
PO171069,8,10,0
PO171069,5,10,0
PO171069,2.5,5,0
PO171069,8,15,30
PO171069,8,10,0
PO171069,5,10,0
PO171069,2.5,5,0
PO171070,24.5,15,18
PO171070,24.5,15,0
PO171070,24.5,10,0
PO171070,24.5,15,18
PO171070,24.5,15,0
PO171070,24.5,10,0
PO171071,6.5,15,10
PO171071,7.5,25,0
PO171071,6.5,15,10
PO171071,7.5,25,0
PO171073,16,30,0
PO171073,16,30,0
PO171074,5,40,0
PO171074,16,40,0
PO171074,88.8,220,0
PO171074,89,10,0
PO171074,5,40,0
PO171074,16,40,0
PO171074,88.8,220,0
PO171074,89,10,0
PO171074,5,40,0
PO171074,16,40,0
PO171074,88.8,220,0
PO171074,89,10,0
PO171076,2.5,100,19
PO171076,2.5,100,19
PO171078,17.5,5,13.5
PO171078,16,5,0
PO171078,12.9,5,0
PO171078,17.5,5,13.5
PO171078,16,5,0
PO171078,12.9,5,0
PO171079,35.5,5,0
PO171079,35.5,5,0
PO171080,35.5,5,0
PO171080,35.5,5,0
PO171081,3.75,5,11
PO171081,3.8,20,0
PO171081,3.75,5,11
PO171081,3.8,20,0
PO171083,10,10,8
PO171083,10,10,8
PO171085,2.5,5,9.5
PO171085,2.5,5,9.5
PO171086,31,5,11.6
PO171086,31,5,11.6
PO171087,10,15,13
PO171087,8,15,0
PO171087,10,15,13
PO171087,8,15,0
PO171088,10,5,10
PO171088,8,5,0
PO171088,10,5,10
PO171088,8,5,0
PO171089,2.9,10,4.55
PO171089,2.9,10,4.55
PO171090,6,10,3.6
PO171090,10,5,0
PO171090,6,10,3.6
PO171090,10,5,0
PO171091,6,20,0
PO171091,6,20,0
PO171092,5.5,5,7.18
PO171092,5.5,5,7.18
PO171093,36,5,36
PO171093,28,15,0
PO171093,28,15,0
PO171093,26,5,0
PO171093,36,5,36
PO171093,28,15,0
PO171093,28,15,0
PO171093,26,5,0
PO171094,9,15,6
PO171094,9,15,6
PO171096,17,20,0
PO171096,17,20,0
PO171097,27,5,12
PO171097,27,5,12
PO171098,3.2,5,8
PO171098,3.2,5,0
PO171098,3.2,5,0
PO171098,5.9,5,0
PO171098,5.9,5,0
PO171098,3.2,5,8
PO171098,3.2,5,0
PO171098,3.2,5,0
PO171098,5.9,5,0
PO171098,5.9,5,0
PO171100,8.8,5,4.12
PO171100,8.8,5,4.12
PO171101,3.4,5,11
PO171101,15,5,0
PO171101,12,5,0
PO171101,8,5,0
PO171101,7,5,0
PO171101,3.4,5,11
PO171101,15,5,0
PO171101,12,5,0
PO171101,8,5,0
PO171101,7,5,0
PO171104,6.2,10,4
PO171104,6.2,10,4
PO171105,29,5,18
PO171105,29,5,18
PO171106,16.5,5,10
PO171106,15,5,0
PO171106,15.5,5,0
PO171106,15,5,0
PO171106,16.5,5,10
PO171106,15,5,0
PO171106,15.5,5,0
PO171106,15,5,0
PO171111,17,8,22
PO171111,20,5,0
PO171111,17,8,22
PO171111,20,5,0
PO171113,830,3,0
PO171113,830,3,0
PO171113,830,3,0
PO171113,830,3,0
PO171114,12.5,35,28
PO171114,12.5,5,0
PO171114,12.5,20,0
PO171114,12.5,35,28
PO171114,12.5,5,0
PO171114,12.5,20,0
PO171115,21,30,0
PO171115,22,8,0
PO171115,43,8,0
PO171115,21,30,0
PO171115,22,8,0
PO171115,43,8,0
PO171117,5,10,16.78
PO171117,4,20,0
PO171117,5,10,16.78
PO171117,4,20,0
PO171118,12.5,5,6
PO171118,12.5,5,6
PO171119,9,10,5
PO171119,9,10,5
PO171126,9,60,40
PO171126,9,16,0
PO171126,9,25,0
PO171126,9,25,0
PO171126,9,6,0
PO171126,9,60,40
PO171126,9,16,0
PO171126,9,25,0
PO171126,9,25,0
PO171126,9,6,0
PO171133,60,3,14
PO171133,1.58,10,0
PO171133,60,3,14
PO171133,1.58,10,0
PO171134,25,10,6
PO171134,25,10,6
PO171136,7.76,20,0
PO171136,7.76,20,0
PO171139,5.9,5,0
PO171139,5.9,5,0
PO171140,5.9,10,0
PO171140,5.9,10,0
PO171144,6,5,9
PO171144,5.5,10,0
PO171144,5.5,5,0
PO171144,6,5,9
PO171144,5.5,10,0
PO171144,5.5,5,0
PO171146,6.6,5,5
PO171146,6.6,5,5
PO171147,1.9,15,3.5
PO171147,1.9,15,3.5
PO171148,32,5,9
PO171148,32,5,9
PO171149,17,50,49
PO171149,17,50,49
PO171150,18.8,3,24
PO171150,12.5,3,0
PO171150,5.5,40,0
PO171150,5.5,15,0
PO171150,8.3,10,0
PO171150,17.5,5,0
PO171150,10.5,5,0
PO171150,10,3,0
PO171150,2.9,5,0
PO171150,18.8,3,24
PO171150,12.5,3,0
PO171150,5.5,40,0
PO171150,5.5,15,0
PO171150,8.3,10,0
PO171150,17.5,5,0
PO171150,10.5,5,0
PO171150,10,3,0
PO171150,2.9,5,0
PO171151,2.9,10,8
PO171151,2.9,10,8
PO171152,19,5,6
PO171152,19,5,6
PO171153,5.5,6,12
PO171153,7.5,20,0
PO171153,5.5,6,12
PO171153,7.5,20,0
PO171157,16,5,6
PO171157,16,5,6
PO171159,15,3,6
PO171159,17.5,3,0
PO171159,15,3,6
PO171159,17.5,3,0
PO171160,18,6,9
PO171160,18,6,9
PO171161,13,3,14.6
PO171161,5,3,0
PO171161,5,3,0
PO171161,5,3,0
PO171161,9.8,3,0
PO171161,9,3,0
PO171161,8,3,0
PO171161,8,10,0
PO171161,13,3,14.6
PO171161,5,3,0
PO171161,5,3,0
PO171161,5,3,0
PO171161,9.8,3,0
PO171161,9,3,0
PO171161,8,3,0
PO171161,8,10,0
PO171162,49,12,0
PO171162,49,12,0
PO171163,3.85,25,15
PO171163,3.85,25,15
PO171164,40,3,16
PO171164,40,3,16
PO171165,11.5,32,28
PO171165,11.5,32,28
PO171166,68,5,17
PO171166,68,5,17
PO171168,18.4,20,7
PO171168,18.4,5,0
PO171168,18.4,20,7
PO171168,18.4,5,0
PO171169,14,10,8
PO171169,14,10,8
PO171170,8.5,5,10
PO171170,8.5,5,10
PO171171,8.5,5,10
PO171171,8.5,5,10
PO171172,4.2,85,47.6
PO171172,4.2,85,0
PO171172,2.4,5,0
PO171172,2.68,30,0
PO171172,3,90,0
PO171172,11,3,0
PO171172,4.2,35,0
PO171172,4.2,25,0
PO171172,4.2,20,0
PO171172,2.4,15,0
PO171172,4.2,85,47.6
PO171172,4.2,85,0
PO171172,2.4,5,0
PO171172,2.68,30,0
PO171172,3,90,0
PO171172,11,3,0
PO171172,4.2,35,0
PO171172,4.2,25,0
PO171172,4.2,20,0
PO171172,2.4,15,0
PO171173,36,3,12
PO171173,36,20,0
PO171173,36,3,0
PO171173,36,3,0
PO171173,36,3,12
PO171173,36,20,0
PO171173,36,3,0
PO171173,36,3,0
PO171175,52,15,0
PO171175,52,15,0
PO171177,13.5,5,8
PO171177,13.5,5,8
PO171178,5.2,5,6
PO171178,5.2,5,6
PO171179,5,5,5.95
PO171179,5,5,5.95
PO171179,5,5,0
PO171180,6.8,5,8.5
PO171180,6.8,5,8.5
PO171181,10.5,5,6
PO171181,10.5,5,6
PO171182,9,10,11.1
PO171182,9,10,11.1
PO171183,3,10,6
PO171183,3,10,6
PO171184,7.5,5,12
PO171184,4,10,0
PO171184,7.5,5,12
PO171184,4,10,0
PO171186,13.5,5,9
PO171186,13.5,5,9
PO171188,3.5,10,8
PO171188,3.5,10,0
PO171188,3.5,10,0
PO171188,3.5,10,8
PO171188,3.5,10,0
PO171188,3.5,10,0
PO171189,15.6,5,15
PO171189,15.6,10,0
PO171189,15.6,5,0
PO171189,15.6,5,15
PO171189,15.6,10,0
PO171189,15.6,5,0
PO171190,78.5,12,36
PO171190,78.5,12,36
PO171191,78.5,15,45
PO171191,78.5,15,45
PO171192,71,5,0
PO171192,71,5,0
PO171193,10.5,5,6
PO171193,10.5,5,6
PO171194,15,5,6.5
PO171194,15,5,6.5
PO171195,9.5,5,7
PO171195,9.5,5,7
PO171196,12.8,3,9
PO171196,12.8,3,9
PO171197,23,6,0
PO171197,23,20,0
PO171197,23,6,0
PO171197,23,6,0
PO171197,23,20,0
PO171197,23,6,0
PO171198,20,6,12
PO171198,20,6,0
PO171198,20,6,12
PO171198,20,6,0
PO171199,7.2,20,0
PO171199,7.2,20,0
PO171200,2.5,5,8
PO171200,5,5,0
PO171200,2.5,5,8
PO171200,5,5,0
PO171202,35,3,8
PO171202,35,3,8
PO171203,23,30,0
PO171203,23,65,0
PO171203,23,30,0
PO171203,23,65,0
PO171204,15,10,0
PO171204,15,10,0
PO171205,7,5,8
PO171205,7,5,8
PO171207,16,3,14
PO171207,16,3,0
PO171207,16,5,0
PO171207,24,3,0
PO171207,21.5,3,0
PO171207,16,3,14
PO171207,16,3,0
PO171207,16,5,0
PO171207,24,3,0
PO171207,21.5,3,0
PO171208,53,3,11
PO171208,45,3,0
PO171208,53,3,11
PO171208,45,3,0
PO171209,26,3,6
PO171209,3.95,5,0
PO171209,3.95,5,0
PO171209,26,3,6
PO171209,3.95,5,0
PO171209,3.95,5,0
PO171210,6.9,5,5
PO171210,6.9,5,5
PO171211,6.6,6,6
PO171211,6.6,6,6
PO171212,5.8,5,7
PO171212,5.8,5,7
PO171213,8.8,5,7
PO171213,8.8,5,7
PO171215,3.8,5,5
PO171215,3.8,5,0
PO171215,5.5,5,0
PO171215,3.8,5,5
PO171215,3.8,5,0
PO171215,5.5,5,0
PO171216,6.5,6,8
PO171216,6.5,6,8
PO171217,10,5,9
PO171217,10,5,9
PO171218,830,3,0
PO171218,830,3,0
PO171219,89,8,0
PO171219,89,5,0
PO171219,89,8,0
PO171219,89,5,0
PO171220,50,10,0
PO171220,50,10,0
PO171222,145,5,8
PO171222,145,5,8
PO171224,2.8,200,49
PO171224,4.5,100,0
PO171224,5.7,100,0
PO171224,2.8,200,49
PO171224,4.5,100,0
PO171224,5.7,100,0
PO171229,440,20,0
PO171229,440,20,0
PO171230,30,100,45
PO171230,30,100,45
PO171230,30,100,0
PO171236,10,10,15
PO171236,10,10,15
PO171239,9,10,30
PO171239,11.5,5,0
PO171239,5.5,10,0
PO171239,9,10,30
PO171239,11.5,5,0
PO171239,5.5,10,0
PO171242,5,10,11
PO171242,20,10,0
PO171242,21,10,0
PO171242,5,10,11
PO171242,20,10,0
PO171242,21,10,0
PO171243,33,5,10
PO171243,33,5,10
PO171244,3.5,5,16.5
PO171244,3,35,0
PO171244,3,20,0
PO171244,3,30,0
PO171244,3.5,5,16.5
PO171244,3,35,0
PO171244,3,20,0
PO171244,3,30,0
PO171245,10.5,3,7.5
PO171245,1.39,100,0
PO171245,1.8,10,0
PO171245,8,3,0
PO171245,3,3,0
PO171245,10.5,3,7.5
PO171245,1.39,100,0
PO171245,1.8,10,0
PO171245,8,3,0
PO171245,3,3,0
PO171246,7,20,8
PO171246,7,20,8
PO171248,16.5,50,110
PO171248,2.5,10,0
PO171248,2.5,30,0
PO171248,9.5,30,0
PO171248,3.5,20,0
PO171248,11.76,3,0
PO171248,49,10,0
PO171248,2.8,20,0
PO171248,12,80,0
PO171248,16.5,50,110
PO171248,2.5,10,0
PO171248,2.5,30,0
PO171248,9.5,30,0
PO171248,3.5,20,0
PO171248,11.76,3,0
PO171248,49,10,0
PO171248,2.8,20,0
PO171248,12,80,0
PO171249,39,10,15
PO171249,39,3,0
PO171249,39,10,0
PO171249,36.8,5,0
PO171249,39,10,15
PO171249,39,3,0
PO171249,39,10,0
PO171249,36.8,5,0
PO171250,2.2,50,8
PO171250,2.2,50,8
PO171252,8.1,20,24
PO171252,8.1,20,24
PO171253,8.5,30,0
PO171253,2.7,100,0
PO171253,3.3,80,0
PO171253,15.8,30,0
PO171253,9,5,0
PO171253,23,10,0
PO171253,8.5,30,0
PO171253,2.7,100,0
PO171253,3.3,80,0
PO171253,15.8,30,0
PO171253,9,5,0
PO171253,23,10,0
PO171255,11.5,10,8
PO171255,11.5,10,8
PO171256,5,35,13
PO171256,7,10,0
PO171256,14,5,0
PO171256,5,35,13
PO171256,7,10,0
PO171256,14,5,0
PO171258,39,1,115
PO171258,17,25,0
PO171258,75,5,0
PO171258,12,5,0
PO171258,17,20,0
PO171258,39,1,115
PO171258,17,25,0
PO171258,75,5,0
PO171258,12,5,0
PO171258,17,20,0
PO171259,45,37,0
PO171259,45,37,0
PO171260,3.5,5,11
PO171260,4.8,40,0
PO171260,4.8,5,0
PO171260,3.5,5,11
PO171260,4.8,40,0
PO171260,4.8,5,0
PO171261,10,5,6
PO171261,10,5,6
PO171263,24.5,10,14
PO171263,24.5,10,14
PO171264,7.5,35,86
